Date,CAD_Assets,CAD_Liabilities,Net_Exposure_CAD
2023-09-20,1038578.8283774201,200000,838578.8283774201
2023-09-21,1048126.9699102254,200000,848126.9699102254
2023-09-22,1042517.9178762197,200000,842517.9178762197
2023-09-23,1042406.1276665988,200000,842406.1276665988
2023-09-24,1044034.3534040981,200000,844034.3534040981
2023-09-25,1035248.7139103137,200000,835248.7139103137
2023-09-26,1046158.0002516554,200000,846158.0002516554
2023-09-27,1040603.1816972131,200000,840603.1816972131
2023-09-28,1044353.968031433,200000,844353.968031433
2023-09-29,1035661.8405953626,200000,835661.8405953626
2023-09-30,1033271.8947458195,200000,833271.8947458195
2023-10-01,1045149.6986813614,200000,845149.6986813614
2023-10-02,1042961.8598370603,200000,842961.8598370603
2023-10-03,1036589.1162501216,200000,836589.1162501216
2023-10-04,1036770.6204308722,200000,836770.6204308722
2023-10-05,1046765.6715746559,200000,846765.6715746559
2023-10-06,1035211.000003582,200000,835211.000003582
2023-10-07,1049390.9860495348,200000,849390.9860495348
2023-10-08,1036694.0794253522,200000,836694.0794253522
2023-10-09,1044408.7045419699,200000,844408.7045419699
2023-10-10,1039593.2143505195,200000,839593.2143505195
2023-10-11,1044271.8057000126,200000,844271.8057000126
2023-10-12,1038554.8603493664,200000,838554.8603493664
2023-10-13,1040481.0276449124,200000,840481.0276449124
2023-10-14,1041519.1498675889,200000,841519.1498675889
2023-10-15,1036323.1785270394,200000,836323.1785270394
2023-10-16,1045057.7993483838,200000,845057.7993483838
2023-10-17,1038807.1716042617,200000,838807.1716042617
2023-10-18,1040249.8016752561,200000,840249.8016752561
2023-10-19,1036440.6161942501,200000,836440.6161942501
2023-10-20,1028620.2565886525,200000,828620.2565886525
2023-10-21,1040496.3478849647,200000,840496.3478849647
2023-10-22,1053534.1256213665,200000,853534.1256213665
2023-10-23,1045413.6317681286,200000,845413.6317681286
2023-10-24,1041413.8702453029,200000,841413.8702453029
2023-10-25,1040215.2798132701,200000,840215.2798132701
2023-10-26,1041661.6252387081,200000,841661.6252387081
2023-10-27,1044304.4531658604,200000,844304.4531658604
2023-10-28,1035684.3553287765,200000,835684.3553287765
2023-10-29,1047179.5896940016,200000,847179.5896940016
2023-10-30,1045204.4496131999,200000,845204.4496131999
2023-10-31,1045238.0334798698,200000,845238.0334798698
2023-11-01,1043859.0453607152,200000,843859.0453607152
2023-11-02,1041784.311770473,200000,841784.311770473
2023-11-03,1045070.0964771736,200000,845070.0964771736
2023-11-04,1044684.4227813829,200000,844684.4227813829
2023-11-05,1039974.7103733073,200000,839974.7103733073
2023-11-06,1038896.4668788644,200000,838896.4668788644
2023-11-07,1042293.3190349954,200000,842293.3190349954
2023-11-08,1049548.7001314978,200000,849548.7001314978
2023-11-09,1035627.6258110888,200000,835627.6258110888
2023-11-10,1034505.0966759326,200000,834505.0966759326
2023-11-11,1042686.0890262139,200000,842686.0890262139
2023-11-12,1042136.2851446478,200000,842136.2851446478
2023-11-13,1042768.1167725562,200000,842768.1167725562
2023-11-14,1043140.7362555831,200000,843140.7362555831
2023-11-15,1040824.520808203,200000,840824.520808203
2023-11-16,1049409.411089724,200000,849409.4110897239
2023-11-17,1033975.1358196675,200000,833975.1358196675
2023-11-18,1037856.7324034852,200000,837856.7324034852
2023-11-19,1041502.5055419777,200000,841502.5055419777
2023-11-20,1033822.3971022886,200000,833822.3971022886
2023-11-21,1041178.6309512355,200000,841178.6309512355
2023-11-22,1050384.8156173725,200000,850384.8156173725
2023-11-23,1042201.4590455486,200000,842201.4590455486
2023-11-24,1043270.0929479987,200000,843270.0929479987
2023-11-25,1035835.3264088788,200000,835835.3264088788
2023-11-26,1039073.9050098808,200000,839073.9050098808
2023-11-27,1040299.291963795,200000,840299.291963795
2023-11-28,1040606.26019697,200000,840606.26019697
2023-11-29,1048622.6164711064,200000,848622.6164711064
2023-11-30,1045022.4146150497,200000,845022.4146150497
2023-12-01,1036696.2313420754,200000,836696.2313420754
2023-12-02,1043505.606834257,200000,843505.606834257
2023-12-03,1044783.7534999173,200000,844783.7534999173
2023-12-04,1048012.9517653763,200000,848012.9517653763
2023-12-05,1050234.4718209482,200000,850234.4718209482
2023-12-06,1037275.8592443035,200000,837275.8592443035
2023-12-07,1038316.6044627276,200000,838316.6044627276
2023-12-08,1036102.5645395427,200000,836102.5645395427
2023-12-09,1041239.9163539173,200000,841239.9163539173
2023-12-10,1044761.3693370203,200000,844761.3693370203
2023-12-11,1047385.8118630707,200000,847385.8118630707
2023-12-12,1042088.945977249,200000,842088.945977249
2023-12-13,1040889.0252945238,200000,840889.0252945238
2023-12-14,1043266.6146873783,200000,843266.6146873783
2023-12-15,1038351.6720333209,200000,838351.6720333209
2023-12-16,1052994.6419652812,200000,852994.6419652812
2023-12-17,1034528.2050365537,200000,834528.2050365537
2023-12-18,1043509.774881959,200000,843509.774881959
2023-12-19,1052723.664898965,200000,852723.664898965
2023-12-20,1042659.1948409533,200000,842659.1948409533
2023-12-21,1041694.5622584823,200000,841694.5622584823
2023-12-22,1040877.0921347741,200000,840877.0921347741
2023-12-23,1041781.9226553506,200000,841781.9226553506
2023-12-24,1049567.6852528818,200000,849567.6852528818
2023-12-25,1031663.6951381881,200000,831663.6951381881
2023-12-26,1050409.7350166538,200000,850409.7350166538
2023-12-27,1035642.3425632578,200000,835642.3425632578
2023-12-28,1041448.428494673,200000,841448.428494673
2023-12-29,1040655.0298546882,200000,840655.0298546882
2023-12-30,1045763.5801203715,200000,845763.5801203715
2023-12-31,1034849.7538274357,200000,834849.7538274357
2024-01-01,1045170.8007326006,200000,845170.8007326006
2024-01-02,1053001.0473339616,200000,853001.0473339616
2024-01-03,1036083.1910098997,200000,836083.1910098997
2024-01-04,1043867.1536862522,200000,843867.1536862522
2024-01-05,1039628.2737745537,200000,839628.2737745537
2024-01-06,1045087.1825098384,200000,845087.1825098384
2024-01-07,1043073.0471812884,200000,843073.0471812884
2024-01-08,1039789.4355643246,200000,839789.4355643246
2024-01-09,1045455.793349238,200000,845455.793349238
2024-01-10,1052057.7342891528,200000,852057.7342891528
2024-01-11,1042101.0365969191,200000,842101.0365969191
2024-01-12,1046673.9070816329,200000,846673.9070816329
2024-01-13,1036628.3143968727,200000,836628.3143968727
2024-01-14,1038332.0591174748,200000,838332.0591174748
2024-01-15,1045495.8342063032,200000,845495.8342063032
2024-01-16,1050573.9447749176,200000,850573.9447749176
2024-01-17,1044950.9931915026,200000,844950.9931915026
2024-01-18,1041627.198110295,200000,841627.198110295
2024-01-19,1043208.507105364,200000,843208.507105364
2024-01-20,1036979.5732237351,200000,836979.5732237351
2024-01-21,1046273.750340697,200000,846273.750340697
2024-01-22,1047682.4008358737,200000,847682.4008358737
2024-01-23,1041029.8456754277,200000,841029.8456754277
2024-01-24,1040959.648416132,200000,840959.648416132
2024-01-25,1044658.8121185262,200000,844658.8121185262
2024-01-26,1041165.3841053995,200000,841165.3841053995
2024-01-27,1043037.8815278098,200000,843037.8815278098
2024-01-28,1053886.7153621078,200000,853886.7153621078
2024-01-29,1042172.5397278819,200000,842172.5397278819
2024-01-30,1041635.5292868422,200000,841635.5292868422
2024-01-31,1040209.082834109,200000,840209.082834109
2024-02-01,1047187.3135351209,200000,847187.3135351209
2024-02-02,1042579.7946268672,200000,842579.7946268672
2024-02-03,1040258.612116687,200000,840258.612116687
2024-02-04,1050131.5592849958,200000,850131.5592849958
2024-02-05,1050642.6159615354,200000,850642.6159615354
2024-02-06,1040562.0449256101,200000,840562.0449256101
2024-02-07,1034251.0248128369,200000,834251.0248128369
2024-02-08,1048640.854834161,200000,848640.854834161
2024-02-09,1040199.699071513,200000,840199.699071513
2024-02-10,1047595.5380114632,200000,847595.5380114632
2024-02-11,1033811.4527424268,200000,833811.4527424268
2024-02-12,1048144.5203378189,200000,848144.5203378189
2024-02-13,1037645.235815255,200000,837645.235815255
2024-02-14,1047374.4778723279,200000,847374.4778723279
2024-02-15,1043811.584431514,200000,843811.584431514
2024-02-16,1038990.083810685,200000,838990.083810685
2024-02-17,1041744.1611583709,200000,841744.1611583709
2024-02-18,1047230.4968231246,200000,847230.4968231246
2024-02-19,1044347.9386192538,200000,844347.9386192538
2024-02-20,1046760.0930713764,200000,846760.0930713764
2024-02-21,1053739.792906928,200000,853739.7929069281
2024-02-22,1036055.9437411317,200000,836055.9437411317
2024-02-23,1051982.7764898667,200000,851982.7764898667
2024-02-24,1044438.0551179759,200000,844438.0551179759
2024-02-25,1039441.9170040808,200000,839441.9170040808
2024-02-26,1037303.8309323379,200000,837303.8309323379
2024-02-27,1043029.3589224842,200000,843029.3589224842
2024-02-28,1048602.773251328,200000,848602.7732513279
2024-02-29,1043376.3389051546,200000,843376.3389051546
2024-03-01,1051589.4209736155,200000,851589.4209736155
2024-03-02,1036797.3296874574,200000,836797.3296874574
2024-03-03,1044012.3252138213,200000,844012.3252138213
2024-03-04,1037830.3645463226,200000,837830.3645463226
2024-03-05,1045930.0529968493,200000,845930.0529968493
2024-03-06,1048565.8923495476,200000,848565.8923495476
2024-03-07,1042047.2082459922,200000,842047.2082459922
2024-03-08,1031149.5097465983,200000,831149.5097465983
2024-03-09,1045184.8815790529,200000,845184.8815790529
2024-03-10,1046393.3954190745,200000,846393.3954190745
2024-03-11,1046250.7382505517,200000,846250.7382505517
2024-03-12,1050427.7372501907,200000,850427.7372501907
2024-03-13,1038913.119708171,200000,838913.119708171
2024-03-14,1047689.0304490051,200000,847689.0304490051
2024-03-15,1050270.049299479,200000,850270.049299479
2024-03-16,1035434.1356323932,200000,835434.1356323932
2024-03-17,1045944.894497357,200000,845944.894497357
2024-03-18,1041845.2980280602,200000,841845.2980280602
2024-03-19,1043978.1456329268,200000,843978.1456329268
2024-03-20,1046143.7032314632,200000,846143.7032314632
2024-03-21,1041988.7398085403,200000,841988.7398085403
2024-03-22,1041065.9040486364,200000,841065.9040486364
2024-03-23,1044634.7683472211,200000,844634.7683472211
2024-03-24,1039047.3383808034,200000,839047.3383808034
2024-03-25,1039074.0042460279,200000,839074.0042460279
2024-03-26,1047919.5581205728,200000,847919.5581205728
2024-03-27,1038798.2833453335,200000,838798.2833453335
2024-03-28,1047893.3778410093,200000,847893.3778410093
2024-03-29,1046894.3336160695,200000,846894.3336160695
2024-03-30,1035971.9053231832,200000,835971.9053231832
2024-03-31,1041232.6775207944,200000,841232.6775207944
2024-04-01,1050610.609613046,200000,850610.609613046
2024-04-02,1039753.7967574472,200000,839753.7967574472
2024-04-03,1042357.1649169351,200000,842357.1649169351
2024-04-04,1047009.052510078,200000,847009.052510078
2024-04-05,1048635.262405568,200000,848635.262405568
2024-04-06,1043480.1772442689,200000,843480.1772442689
2024-04-07,1041769.8825163697,200000,841769.8825163697
2024-04-08,1051888.8446136569,200000,851888.8446136569
2024-04-09,1053491.0554394887,200000,853491.0554394887
2024-04-10,1049710.4091897462,200000,849710.4091897462
2024-04-11,1045262.2714639988,200000,845262.2714639988
2024-04-12,1040813.9139583056,200000,840813.9139583056
2024-04-13,1040722.5823490638,200000,840722.5823490638
2024-04-14,1047506.9367235119,200000,847506.9367235119
2024-04-15,1047005.919116963,200000,847005.919116963
2024-04-16,1051941.4827925882,200000,851941.4827925882
2024-04-17,1048205.3021058732,200000,848205.3021058732
2024-04-18,1037457.21194973,200000,837457.21194973
2024-04-19,1050251.91336248,200000,850251.91336248
2024-04-20,1040021.4339526299,200000,840021.4339526299
2024-04-21,1043111.4425447766,200000,843111.4425447766
2024-04-22,1046301.8617511333,200000,846301.8617511333
2024-04-23,1055048.7599841312,200000,855048.7599841312
2024-04-24,1060639.5771305745,200000,860639.5771305745
2024-04-25,1048143.1614615652,200000,848143.1614615652
2024-04-26,1044213.1248876188,200000,844213.1248876188
2024-04-27,1047821.1980389599,200000,847821.1980389599
2024-04-28,1049606.5087412628,200000,849606.5087412628
2024-04-29,1043584.4552994441,200000,843584.4552994441
2024-04-30,1054183.4120221282,200000,854183.4120221282
2024-05-01,1046377.2708538601,200000,846377.2708538601
2024-05-02,1047735.1943186965,200000,847735.1943186965
2024-05-03,1048595.6619488483,200000,848595.6619488483
2024-05-04,1047393.5355569847,200000,847393.5355569847
2024-05-05,1049499.8668215969,200000,849499.8668215969
2024-05-06,1042238.4602018507,200000,842238.4602018507
2024-05-07,1042552.7791801917,200000,842552.7791801917
2024-05-08,1039863.0786003998,200000,839863.0786003998
2024-05-09,1047580.9177336958,200000,847580.9177336958
2024-05-10,1049297.6559134917,200000,849297.6559134917
2024-05-11,1047711.399542027,200000,847711.399542027
2024-05-12,1053814.5591933418,200000,853814.5591933418
2024-05-13,1045433.6787477953,200000,845433.6787477953
2024-05-14,1048824.9289352396,200000,848824.9289352396
2024-05-15,1040042.2780919169,200000,840042.2780919169
2024-05-16,1043584.8457755779,200000,843584.8457755779
2024-05-17,1049017.5948911153,200000,849017.5948911153
2024-05-18,1049804.9784723385,200000,849804.9784723385
2024-05-19,1044109.1949956384,200000,844109.1949956384
2024-05-20,1045240.5952900054,200000,845240.5952900054
2024-05-21,1038028.7846312282,200000,838028.7846312282
2024-05-22,1043852.5691759357,200000,843852.5691759357
2024-05-23,1050109.1928129042,200000,850109.1928129042
2024-05-24,1048552.8638911746,200000,848552.8638911746
2024-05-25,1048199.7292328841,200000,848199.7292328841
2024-05-26,1045964.8308772194,200000,845964.8308772194
2024-05-27,1045770.840049792,200000,845770.840049792
2024-05-28,1042453.4803746203,200000,842453.4803746203
2024-05-29,1049268.7899883366,200000,849268.7899883366
2024-05-30,1047899.0744246074,200000,847899.0744246074
2024-05-31,1048273.865757961,200000,848273.865757961
2024-06-01,1043203.1591199954,200000,843203.1591199954
2024-06-02,1035086.1805493137,200000,835086.1805493137
2024-06-03,1051358.2205227748,200000,851358.2205227748
2024-06-04,1043497.8314993008,200000,843497.8314993008
2024-06-05,1041597.7017744636,200000,841597.7017744636
2024-06-06,1049398.5369695856,200000,849398.5369695856
2024-06-07,1043990.6410257565,200000,843990.6410257565
2024-06-08,1051269.9479609218,200000,851269.9479609218
2024-06-09,1049074.8576039085,200000,849074.8576039085
2024-06-10,1049427.236287364,200000,849427.236287364
2024-06-11,1039199.1729306953,200000,839199.1729306953
2024-06-12,1052108.2332289664,200000,852108.2332289664
2024-06-13,1047374.3277735402,200000,847374.3277735402
2024-06-14,1044241.2512364764,200000,844241.2512364764
2024-06-15,1046824.1410847551,200000,846824.1410847551
2024-06-16,1037245.5843988888,200000,837245.5843988888
2024-06-17,1048189.5864361201,200000,848189.5864361201
2024-06-18,1041019.0266531429,200000,841019.0266531429
2024-06-19,1039422.094580172,200000,839422.094580172
2024-06-20,1038593.2118936367,200000,838593.2118936367
2024-06-21,1051788.0115150122,200000,851788.0115150122
2024-06-22,1043097.8144869352,200000,843097.8144869352
2024-06-23,1053932.331820318,200000,853932.331820318
2024-06-24,1043604.2477708105,200000,843604.2477708105
2024-06-25,1037766.0271134437,200000,837766.0271134437
2024-06-26,1040739.7565170017,200000,840739.7565170017
2024-06-27,1052520.998632116,200000,852520.998632116
2024-06-28,1045582.0114577345,200000,845582.0114577345
2024-06-29,1043639.6276803013,200000,843639.6276803013
2024-06-30,1047200.7171073548,200000,847200.7171073548
2024-07-01,1048929.101474265,200000,848929.1014742651
2024-07-02,1052026.743688276,200000,852026.743688276
2024-07-03,1053701.8075735648,200000,853701.8075735648
2024-07-04,1044680.0300104913,200000,844680.0300104913
2024-07-05,1039868.196624363,200000,839868.196624363
2024-07-06,1044450.6710644932,200000,844450.6710644932
2024-07-07,1047838.9612183605,200000,847838.9612183605
2024-07-08,1041738.3258697294,200000,841738.3258697294
2024-07-09,1041790.9277416437,200000,841790.9277416437
2024-07-10,1048315.1835392049,200000,848315.1835392049
2024-07-11,1046372.5441889396,200000,846372.5441889396
2024-07-12,1046799.3527391863,200000,846799.3527391863
2024-07-13,1042862.4529039644,200000,842862.4529039644
2024-07-14,1045522.4878217725,200000,845522.4878217725
2024-07-15,1042072.8874867962,200000,842072.8874867962
2024-07-16,1051164.6070790982,200000,851164.6070790982
2024-07-17,1051909.4235124295,200000,851909.4235124295
2024-07-18,1037521.7993429566,200000,837521.7993429566
2024-07-19,1042124.7461685216,200000,842124.7461685216
2024-07-20,1039309.2160093697,200000,839309.2160093697
2024-07-21,1043561.304428122,200000,843561.304428122
2024-07-22,1046413.7960665412,200000,846413.7960665412
2024-07-23,1039602.3216323368,200000,839602.3216323368
2024-07-24,1042260.8104805393,200000,842260.8104805393
2024-07-25,1041869.8845010949,200000,841869.8845010949
2024-07-26,1047945.5698238335,200000,847945.5698238335
2024-07-27,1047275.5166773566,200000,847275.5166773566
2024-07-28,1043339.6690408255,200000,843339.6690408255
2024-07-29,1047852.0229835452,200000,847852.0229835452
2024-07-30,1044254.0800152484,200000,844254.0800152484
2024-07-31,1045648.7667018909,200000,845648.7667018909
2024-08-01,1055393.8645203502,200000,855393.8645203502
2024-08-02,1053748.4711431458,200000,853748.4711431458
2024-08-03,1040567.8215148925,200000,840567.8215148925
2024-08-04,1051233.951604263,200000,851233.9516042629
2024-08-05,1051161.8341026613,200000,851161.8341026613
2024-08-06,1041383.0967017768,200000,841383.0967017768
2024-08-07,1051237.8631796506,200000,851237.8631796506
2024-08-08,1054853.1963682757,200000,854853.1963682757
2024-08-09,1041570.3745603273,200000,841570.3745603273
2024-08-10,1042615.1463018145,200000,842615.1463018145
2024-08-11,1052310.5295564397,200000,852310.5295564397
2024-08-12,1048599.260591687,200000,848599.2605916869
2024-08-13,1050018.7272290927,200000,850018.7272290927
2024-08-14,1048983.8537502342,200000,848983.8537502342
2024-08-15,1049253.9490882088,200000,849253.9490882088
2024-08-16,1040687.6706573492,200000,840687.6706573492
2024-08-17,1052576.1816473482,200000,852576.1816473482
2024-08-18,1053207.1048917163,200000,853207.1048917163
2024-08-19,1046231.7630245738,200000,846231.7630245738
2024-08-20,1047180.8938111811,200000,847180.8938111811
2024-08-21,1039762.3028628082,200000,839762.3028628082
2024-08-22,1050008.6759710126,200000,850008.6759710126
2024-08-23,1050317.2512148304,200000,850317.2512148304
2024-08-24,1047165.5707365997,200000,847165.5707365997
2024-08-25,1053117.8544362853,200000,853117.8544362853
2024-08-26,1045845.2632973695,200000,845845.2632973695
2024-08-27,1050358.2408970736,200000,850358.2408970736
2024-08-28,1042456.4513894815,200000,842456.4513894815
2024-08-29,1047456.5741439074,200000,847456.5741439074
2024-08-30,1046722.1254241009,200000,846722.1254241009
2024-08-31,1048739.9981391563,200000,848739.9981391563
2024-09-01,1045785.3857001212,200000,845785.3857001212
2024-09-02,1046995.2191812661,200000,846995.2191812661
2024-09-03,1051802.3798321683,200000,851802.3798321683
2024-09-04,1045507.8846041063,200000,845507.8846041063
2024-09-05,1039678.3821019405,200000,839678.3821019405
2024-09-06,1056478.7489419973,200000,856478.7489419973
2024-09-07,1054657.6616297592,200000,854657.6616297592
2024-09-08,1041308.6395761151,200000,841308.6395761151
2024-09-09,1051238.0538932057,200000,851238.0538932057
2024-09-10,1045294.2028295595,200000,845294.2028295595
2024-09-11,1049146.074574308,200000,849146.074574308
2024-09-12,1049319.3209580565,200000,849319.3209580565
2024-09-13,1046695.7231267439,200000,846695.7231267439
2024-09-14,1043968.4956157301,200000,843968.4956157301
2024-09-15,1044454.1804974171,200000,844454.1804974171
2024-09-16,1043345.4879969287,200000,843345.4879969287
2024-09-17,1043786.8983485191,200000,843786.8983485191
2024-09-18,1047629.679754761,200000,847629.679754761
2024-09-19,1044406.3330747905,200000,844406.3330747905
2024-09-20,1051414.955164244,200000,851414.9551642439
2024-09-21,1055460.4874276968,200000,855460.4874276968
2024-09-22,1045143.5522595035,200000,845143.5522595035
2024-09-23,1049260.402784367,200000,849260.4027843671
2024-09-24,1050581.3676485412,200000,850581.3676485412
2024-09-25,1050462.5152669596,200000,850462.5152669596
2024-09-26,1048501.84206728,200000,848501.84206728
2024-09-27,1051855.0396348345,200000,851855.0396348345
2024-09-28,1050572.4341217757,200000,850572.4341217757
2024-09-29,1041992.4390620724,200000,841992.4390620724
2024-09-30,1052546.0933109918,200000,852546.0933109918
2024-10-01,1052656.3289907156,200000,852656.3289907156
2024-10-02,1044423.0060988254,200000,844423.0060988254
2024-10-03,1048448.6876122928,200000,848448.6876122928
2024-10-04,1051695.2052144466,200000,851695.2052144466
2024-10-05,1047251.5529678309,200000,847251.5529678309
2024-10-06,1053682.5741198943,200000,853682.5741198943
2024-10-07,1060156.6081694975,200000,860156.6081694975
2024-10-08,1044426.8773485622,200000,844426.8773485622
2024-10-09,1041471.1463113046,200000,841471.1463113046
2024-10-10,1049915.0241204344,200000,849915.0241204344
2024-10-11,1052023.3054833773,200000,852023.3054833773
2024-10-12,1047280.7229038591,200000,847280.7229038591
2024-10-13,1055720.9199050246,200000,855720.9199050246
2024-10-14,1041781.1494051396,200000,841781.1494051396
2024-10-15,1051958.3333342504,200000,851958.3333342504
2024-10-16,1045483.9979306343,200000,845483.9979306343
2024-10-17,1057129.7533808018,200000,857129.7533808018
2024-10-18,1058515.0024309424,200000,858515.0024309424
2024-10-19,1044738.7045415215,200000,844738.7045415215
2024-10-20,1045843.7636162317,200000,845843.7636162317
2024-10-21,1052909.05054601,200000,852909.05054601
2024-10-22,1046695.0196775,200000,846695.0196775
2024-10-23,1048423.1786521227,200000,848423.1786521227
2024-10-24,1048796.7386598326,200000,848796.7386598326
2024-10-25,1039090.9925914686,200000,839090.9925914686
2024-10-26,1048639.7314573221,200000,848639.7314573221
2024-10-27,1045279.8431328089,200000,845279.8431328089
2024-10-28,1046282.4297064675,200000,846282.4297064675
2024-10-29,1055985.7656511469,200000,855985.7656511469
2024-10-30,1042504.632977743,200000,842504.632977743
2024-10-31,1052872.7551982156,200000,852872.7551982156
2024-11-01,1047431.4764281532,200000,847431.4764281532
2024-11-02,1047447.0520526693,200000,847447.0520526693
2024-11-03,1052817.2741907437,200000,852817.2741907437
2024-11-04,1050585.232998666,200000,850585.2329986659
2024-11-05,1051757.6033272557,200000,851757.6033272557
2024-11-06,1053765.0234591588,200000,853765.0234591588
2024-11-07,1047287.1200559144,200000,847287.1200559144
2024-11-08,1045902.0401146286,200000,845902.0401146286
2024-11-09,1043557.032969715,200000,843557.032969715
2024-11-10,1044875.2947679455,200000,844875.2947679455
2024-11-11,1063767.3813597204,200000,863767.3813597204
2024-11-12,1055264.868952197,200000,855264.868952197
2024-11-13,1042305.6610328096,200000,842305.6610328096
2024-11-14,1042468.3048954683,200000,842468.3048954683
2024-11-15,1051509.486803115,200000,851509.4868031151
2024-11-16,1051856.0422967488,200000,851856.0422967488
2024-11-17,1051883.6993017825,200000,851883.6993017825
2024-11-18,1047884.0629727634,200000,847884.0629727634
2024-11-19,1048551.1324558541,200000,848551.1324558541
2024-11-20,1050837.3631920016,200000,850837.3631920016
2024-11-21,1049646.9924180082,200000,849646.9924180082
2024-11-22,1038140.5873381401,200000,838140.5873381401
2024-11-23,1048107.6528643385,200000,848107.6528643385
2024-11-24,1045019.1806612492,200000,845019.1806612492
2024-11-25,1050171.8317424299,200000,850171.8317424299
2024-11-26,1064241.6314762407,200000,864241.6314762407
2024-11-27,1051172.3066059318,200000,851172.3066059318
2024-11-28,1047786.8116630346,200000,847786.8116630346
2024-11-29,1053983.0294191195,200000,853983.0294191195
2024-11-30,1051807.0231606157,200000,851807.0231606157
2024-12-01,1051513.6179921653,200000,851513.6179921653
2024-12-02,1052466.960321321,200000,852466.9603213209
2024-12-03,1059734.9869947268,200000,859734.9869947268
2024-12-04,1043817.3888092858,200000,843817.3888092858
2024-12-05,1051859.5531853093,200000,851859.5531853093
2024-12-06,1044879.0489666807,200000,844879.0489666807
2024-12-07,1052308.0796636362,200000,852308.0796636362
2024-12-08,1044956.6456898308,200000,844956.6456898308
2024-12-09,1047482.8059945724,200000,847482.8059945724
2024-12-10,1048113.7523067446,200000,848113.7523067446
2024-12-11,1054487.8472899944,200000,854487.8472899944
2024-12-12,1054220.5977283192,200000,854220.5977283192
2024-12-13,1043419.3004417118,200000,843419.3004417118
2024-12-14,1049942.1196942793,200000,849942.1196942793
2024-12-15,1046139.1116808708,200000,846139.1116808708
2024-12-16,1043414.0482165762,200000,843414.0482165762
2024-12-17,1048641.0493331677,200000,848641.0493331677
2024-12-18,1048203.2824583468,200000,848203.2824583468
2024-12-19,1061898.84064769,200000,861898.84064769
2024-12-20,1051949.6191581022,200000,851949.6191581022
2024-12-21,1042916.2943428642,200000,842916.2943428642
2024-12-22,1047000.073641117,200000,847000.073641117
2024-12-23,1054950.4219544553,200000,854950.4219544553
2024-12-24,1060305.2811569942,200000,860305.2811569942
2024-12-25,1041952.7125467914,200000,841952.7125467914
2024-12-26,1040502.5689976226,200000,840502.5689976226
2024-12-27,1059276.5786155132,200000,859276.5786155132
2024-12-28,1051889.385440845,200000,851889.385440845
2024-12-29,1045619.4127099452,200000,845619.4127099452
2024-12-30,1052653.5836152758,200000,852653.5836152758
2024-12-31,1036821.2613049156,200000,836821.2613049156
